Time (sec),throughput
4.417175090065995,29072
4.437726839870533,29200
4.4582785896750705,29328
4.475465111832776,29456
4.492651633990481,29584
4.514730086217875,29712
4.535059326561105,29840
4.557137778788499,29968
4.577689528593036,30096
4.598241278397574,30224
4.618570518740804,30352
4.639088783636376,30480
4.6596070485319485,30608
4.680125313427521,30736
4.697311835585226,30864
4.717641075928456,30992
4.738159340824028,31120
4.760237793051422,31248
4.782316245278816,31376
4.802645485622046,31504
4.823163750517618,31632
4.843715500322156,31760
4.8642672501266935,31888
4.881453772284399,32016
4.901783012627629,32144
4.918969534785334,32272
4.939521284589872,32400
4.959850524933102,32528
4.980368789828674,32656
5.000698030171904,32784
5.017884552329609,32912
5.035071074487314,33040
5.055400314830544,33168
5.075729555173774,33296
5.096247820069347,33424
5.113434342227052,33552
