Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5220,,,,,,,,,,,,,,,,0.003854229088773309,170,10,160,0.0625,
5221,,,,,,,,,,,,,,,,0.004071425241264137,170,10,160,0.0625,
5222,,,,,,,,,,,,,,,,0.004252174798217823,170,10,160,0.0625,
5223,50.79476318198799,0.6349345397748498,2.466688608100552,0.0308336076012569,2.466688608100552,0.0308336076012569,1.723884218082901,46.60419035580479,4.190572826183454,0.05238216032729317,46.63580788691637,0.0316175311115785,0.00316175311115785,0.051986941188395266,,0.0022375453257375,90,10,80,0.125,0.0
5224,50.79257981761202,0.6349072477201503,2.466688608100552,0.0308336076012569,2.466688608100552,0.0308336076012569,1.723884218082901,46.60200699142882,4.190572826183454,0.05238216032729317,46.6336245225404,0.0316175311115785,0.00316175311115785,0.051986941188395266,,0.0021833643759698873,90,10,80,0.125,0.0
5225,50.812540762137004,0.6351567595267126,2.466688608100552,0.0308336076012569,2.466688608100552,0.0308336076012569,1.7555017491944795,46.590350404842226,4.222190357295032,0.0527773794661879,46.621967935953805,0.0316175311115785,0.00316175311115785,0.05238216032729,,0.011656586586592965,90,10,80,0.125,0.0
5226,50.808637281668865,0.6351079660208608,2.466688608100552,0.0308336076012569,2.466688608100552,0.0308336076012569,1.6702141839216722,46.671734489646894,4.136902792022225,0.05171128490027781,46.70114001582117,0.029405526174272723,0.0029405526174272724,0.05134371582309623,,0.003903480468142817,90,10,80,0.125,0.0
5227,47.30199940759362,2.365099970379681,0.6166721520251381,0.030833607601256908,0.6166721520251381,0.030833607601256908,0.0,46.685327255568545,0.6166721520251381,0.030833607601256908,46.71694478668012,0.0316175311115785,0.00316175311115785,0.029252731045674808,,0.015812760252618574,30,10,20,0.5,0.0
5228,,,,,,,,,,,,,,,,0.0016338433889586668,170,10,160,0.0625,
5229,50.818212271643645,0.6352276533955455,2.4666886081005526,0.030833607601256908,2.4666886081005526,0.030833607601256908,1.672426188858978,46.67909747468437,4.1391147969595306,0.05173893496199413,46.71071500579595,0.0316175311115785,0.00316175311115785,0.05134371582309623,,0.004595937495221136,90,10,80,0.125,0.0
5230,50.84685159441322,0.6355856449301653,2.466688608100553,0.03083360760125691,2.466688608100553,0.03083360760125691,1.6720883024049868,46.70807468390794,4.138776910505539,0.05173471138131924,46.73969221501952,0.0316175311115785,0.00316175311115785,0.05133949224242133,,0.0026403218880091117,90,10,80,0.125,0.0
5231,,,,,,,,,,,,,,,,0.004724471514041539,170,10,160,0.0625,
5232,,,,,,,,,,,,,,,,0.0025462026973031016,170,10,160,0.0625,
5233,,,,,,,,,,,,,,,,0.0008762650839138075,170,10,160,0.0625,
5234,,,,,,,,,,,,,,,,0.002756975741775136,170,10,160,0.0625,
5235,,,,,,,,,,,,,,,,0.003818377991528621,170,10,160,0.0625,
5236,,,,,,,,,,,,,,,,0.002799124218377358,170,10,160,0.0625,
5237,,,,,,,,,,,,,,,,0.014334973295738962,170,10,160,0.0625,
5238,50.99091624163581,0.6373864530204476,2.466688608100552,0.0308336076012569,2.466688608100552,0.0308336076012569,1.7555017491944795,46.76872588434103,4.222190357295032,0.0527773794661879,46.80034341545261,0.0316175311115785,0.00316175311115785,0.05238216032729,,0.002007115904969936,90,10,80,0.125,0.0
