Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5747,52.36632741901181,2.6183163709505903,0.6161243186299993,0.030806215931499965,0.6161243186299993,0.030806215931499965,0.0,51.75020310038177,0.6161243186299993,0.030806215931499965,51.78181469777907,0.03161159739730124,0.0031611597397301237,0.029225636061637063,,0.002631115536999573,30,10,20,0.5,0.0
5748,,,,,,,,,,,,,,,,0.0029091054647381043,90,10,80,0.125,
5749,,,,,,,,,,,,,,,,0.0036842358423925248,170,10,160,0.0625,
5750,,,,,,,,,,,,,,,,0.0020201323461179754,170,10,160,0.0625,
5751,,,,,,,,,,,,,,,,0.0015341683208127677,170,10,160,0.0625,
5752,53.334353913684616,1.3333588478421154,1.2322486372599986,0.030806215931499965,1.2322486372599986,0.030806215931499965,0.3046981016594401,51.79740717476509,1.5369467389194387,0.038423668472985964,51.82901877216239,0.03161159739730124,0.0031611597397301237,0.037633378538055595,,0.005871478437221356,50,10,40,0.25,0.0
5753,,,,,,,,,,,,,,,,0.003024310382286899,170,10,160,0.0625,
5754,,,,,,,,,,,,,,,,0.0019263196941246008,170,10,160,0.0625,
5755,,,,,,,,,,,,,,,,0.0008733272694101402,90,10,80,0.125,
5756,53.35490480297184,1.3338726200742959,1.2322486372599983,0.03080621593149996,1.2322486372599983,0.03080621593149996,0.2999215213427533,51.822734644369,1.5321701586027516,0.03830425396506879,51.85443306508058,0.031698420711578024,0.0031698420711578023,0.037511793447281505,,0.0004601704475710733,50,10,40,0.25,0.0
5757,,,,,,,,,,,,,,,,0.0019914492090897795,170,10,160,0.0625,
5758,,,,,,,,,,,,,,,,0.00045848895357281094,170,10,160,0.0625,
5759,,,,,,,,,,,,,,,,0.0018641045939098433,90,10,80,0.125,
5760,53.41294075123305,1.3353235187808263,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.2998346980284765,51.88085741594449,1.5320833352884753,0.03830208338221188,51.91246901334179,0.03161159739730124,0.0031611597397301237,0.037511793447281505,,0.0008732037768162115,50,10,40,0.25,0.0
5761,,,,,,,,,,,,,,,,3.766282724626535e-05,170,10,160,0.0625,
5762,,,,,,,,,,,,,,,,0.005031491767574892,90,10,80,0.125,
